type,name,module,line,snippet
function-declaration,useActivity,20-world-build-cloud-houses.js,3906,
function-declaration,openShop,20-world-build-cloud-houses.js,3934,
function-declaration,openWorkshop,20-world-build-cloud-houses.js,3940,
function-declaration,friendshipTier,,3949,
function-declaration,changeFriendship,21-interactions-shop-social-races.js,3950,
function-declaration,talkToNPC,21-interactions-shop-social-races.js,3955,
function-declaration,openHouseChallenge,21-interactions-shop-social-races.js,4003,
function-declaration,openRaceCenter,21-interactions-shop-social-races.js,4010,
function-declaration,createRaceOpponent,21-interactions-shop-social-races.js,4016,
function-declaration,clearRaceObjects,21-interactions-shop-social-races.js,4019,
function-declaration,spawnRaceCoins,21-interactions-shop-social-races.js,4024,
function-declaration,startRace,21-interactions-shop-social-races.js,4030,
function-declaration,finishRace,21-interactions-shop-social-races.js,4041,
function-declaration,updateRace,21-interactions-shop-social-races.js,4051,
function-declaration,setMissionState,21-interactions-shop-social-races.js,4082,
function-declaration,missionVehicleName,21-interactions-shop-social-races.js,4083,
function-declaration,missionInstructionSteps,21-interactions-shop-social-races.js,4084,
function-declaration,missionBriefingMarkup,21-interactions-shop-social-races.js,4085,
function-declaration,equipJobUniform,21-interactions-shop-social-races.js,4086,
function-declaration,focusActiveJob,21-interactions-shop-social-races.js,4091,
function-declaration,activeJobProgress,21-interactions-shop-social-races.js,4110,
function-declaration,openJobCenter,21-interactions-shop-social-races.js,4121,
function-declaration,startJob,22-careers-jobs-uniforms.js,4130,
function-declaration,completeActiveJob,22-careers-jobs-uniforms.js,4139,
function-declaration,checkActiveJob,22-careers-jobs-uniforms.js,4153,
function-declaration,restoreActiveJobRuntime,22-careers-jobs-uniforms.js,4161,
function-declaration,updateCareerMissions,22-careers-jobs-uniforms.js,4164,
function-declaration,openTeacherJobLesson,22-careers-jobs-uniforms.js,4176,
function-declaration,openFireStationDesk,22-careers-jobs-uniforms.js,4180,
function-declaration,startDeliveryJob,22-careers-jobs-uniforms.js,4192,
function-declaration,clearServiceVehicleVisual,22-careers-jobs-uniforms.js,4197,
function-declaration,serviceVehicleIcon,22-careers-jobs-uniforms.js,4201,
function-declaration,applyServiceVehicleVisual,22-careers-jobs-uniforms.js,4202,
function-declaration,spawnDust,22-careers-jobs-uniforms.js,4215,
function-declaration,updateFX,22-careers-jobs-uniforms.js,4221,
function-declaration,startEngineSound,22-careers-jobs-uniforms.js,4231,
function-declaration,stopEngineSound,22-careers-jobs-uniforms.js,4242,
function-declaration,updateVehicleFX,23-vehicle-effects-driving.js,4247,
function-declaration,mobilityDriverActive,23-vehicle-effects-driving.js,4272,
function-declaration,updateMobilityControlLabels,23-vehicle-effects-driving.js,4273,
function-declaration,updateVehicleControlsUI,23-vehicle-effects-driving.js,4281,
function-declaration,vehicleHorn,23-vehicle-effects-driving.js,4289,
function-declaration,enterVehicle,23-vehicle-effects-driving.js,4292,
function-declaration,enterVehicleAsPassenger,23-vehicle-effects-driving.js,4300,
function-declaration,exitVehicle,23-vehicle-effects-driving.js,4309,
function-declaration,repairBridge,23-vehicle-effects-driving.js,4318,
function-declaration,buildCostText,23-vehicle-effects-driving.js,4333,
function-declaration,currentBuildOwnerIds,23-vehicle-effects-driving.js,4334,
function-declaration,buildOwnedByPlayer,23-vehicle-effects-driving.js,4335,
function-declaration,buildFootprint,23-vehicle-effects-driving.js,4336,
function-declaration,buildPlacementCandidate,23-vehicle-effects-driving.js,4340,
function-declaration,canBuildAt,23-vehicle-effects-driving.js,4346,
function-declaration,createBuildPreviewMesh,23-vehicle-effects-driving.js,4357,
function-declaration,disposeBuildPreview,23-vehicle-effects-driving.js,4369,
function-declaration,ensureBuildPanel,23-vehicle-effects-driving.js,4372,
function-declaration,updateBuildPanel,23-vehicle-effects-driving.js,4377,
function-declaration,updateBuildPreview,,4382,
function-declaration,beginBuildMode,24-construction-system.js,4388,
function-declaration,endBuildMode,24-construction-system.js,4392,
function-declaration,rotateBuildPreview,24-construction-system.js,4395,
function-declaration,openBuildMenu,24-construction-system.js,4396,
function-declaration,placeBuild,24-construction-system.js,4403,
function-declaration,spawnBuild,24-construction-system.js,4414,
function-declaration,buildRecordSignature,24-construction-system.js,4427,
function-declaration,removeWorldBuildRecord,24-construction-system.js,4428,
function-declaration,reconcileWorldBuilds,24-construction-system.js,4431,
function-declaration,initThree,24-construction-system.js,4443,
function-declaration,applyQuality,24-construction-system.js,4452,
function-declaration,viewportMetrics,24-construction-system.js,4453,
function-declaration,resize,24-construction-system.js,4466,
function-declaration,scheduleStableResize,24-construction-system.js,4480,
function-declaration,ensureViewportCoherence,24-construction-system.js,4481,
function-declaration,refreshOrientationLayout,24-construction-system.js,4485,
function-declaration,restorePosition,24-construction-system.js,4490,
function-declaration,returnHome,25-render-init-resize-position-collision.js,4496,
function-declaration,savePlayerPosition,25-render-init-resize-position-collision.js,4503,
function-declaration,groundHeightAt,25-render-init-resize-position-collision.js,4515,
function-declaration,positionBlockedForPlayer,25-render-init-resize-position-collision.js,4518,
function-declaration,safePointNear,25-render-init-resize-position-collision.js,4535,
function-declaration,rememberSafePlayerPosition,25-render-init-resize-position-collision.js,4540,
function-declaration,recoverPlayerIfInvalid,25-render-init-resize-position-collision.js,4545,
function-declaration,safeVehicleExitPoint,25-render-init-resize-position-collision.js,4552,
function-declaration,vehicleHitsCollider,25-render-init-resize-position-collision.js,4556,
top-level-arrow,autoSaveInterval,25-render-init-resize-position-collision.js,4562,"const autoSaveInterval=setInterval(()=>{if(running){savePlayerPosition(true);}},8000);"
function-declaration,registerVehicleImpact,25-render-init-resize-position-collision.js,4565,
function-declaration,resolveCollisions,25-render-init-resize-position-collision.js,4569,
function-declaration,resolveMovementInput,25-render-init-resize-position-collision.js,4583,
function-declaration,sprintRequested,25-render-init-resize-position-collision.js,4600,
function-declaration,updateRunUI,25-render-init-resize-position-collision.js,4601,
function-declaration,clearMovementInputs,25-render-init-resize-position-collision.js,4604,
function-declaration,canJump,25-render-init-resize-position-collision.js,4612,
function-declaration,requestJump,25-render-init-resize-position-collision.js,4613,
function-declaration,doJump,25-render-init-resize-position-collision.js,4614,
function-declaration,updatePlayer,25-render-init-resize-position-collision.js,4615,
function-declaration,mobilityThrottleIntent,26-input-player-physics.js,4650,
function-declaration,updateVehiclePhysics,26-input-player-physics.js,4663,
function-declaration,animatePlayer,26-input-player-physics.js,4678,
function-declaration,checkHazards,26-input-player-physics.js,4703,
function-declaration,collectNearbyCrystals,26-input-player-physics.js,4706,
function-declaration,npcSpeech,26-input-player-physics.js,4710,
function-declaration,nearestRideCompanion,26-input-player-physics.js,4711,
function-declaration,nearestBoardableNpc,26-input-player-physics.js,4714,
function-declaration,boardNpcPassenger,26-input-player-physics.js,4717,
function-declaration,releaseNpcPassenger,26-input-player-physics.js,4720,
function-declaration,updateNpcSociety,26-input-player-physics.js,4723,
function-declaration,updateNPCs,26-input-player-physics.js,4733,
function-declaration,updateEnemies,27-npc-enemies-combat-camera-action.js,4770,
function-declaration,meleeAttack,27-npc-enemies-combat-camera-action.js,4779,
function-declaration,damageEnemy,27-npc-enemies-combat-camera-action.js,4784,
function-declaration,firePower,27-npc-enemies-combat-camera-action.js,4788,
function-declaration,updateFireballs,27-npc-enemies-combat-camera-action.js,4794,
function-declaration,updateCamera,27-npc-enemies-combat-camera-action.js,4798,
function-declaration,nearestInteractable,27-npc-enemies-combat-camera-action.js,4830,
function-declaration,updateContext,27-npc-enemies-combat-camera-action.js,4848,
function-declaration,doAction,27-npc-enemies-combat-camera-action.js,4852,
function-declaration,updateNeeds,27-npc-enemies-combat-camera-action.js,4864,
function-declaration,multiplayerGameLabel,27-npc-enemies-combat-camera-action.js,4872,
function-declaration,guardianMultiplayerAllowed,27-npc-enemies-combat-camera-action.js,4873,
function-declaration,guardianCommunicationAllowed,27-npc-enemies-combat-camera-action.js,4874,
function-declaration,publicPlayerName,27-npc-enemies-combat-camera-action.js,4875,
function-declaration,remotePlayerName,27-npc-enemies-combat-camera-action.js,4879,
function-declaration,sanitizeRemoteSession,27-npc-enemies-combat-camera-action.js,4882,
function-declaration,pendingChallenges,27-npc-enemies-combat-camera-action.js,4887,
function-declaration,readyGameSessions,27-npc-enemies-combat-camera-action.js,4888,
function-declaration,closeChallengePrompt,27-npc-enemies-combat-camera-action.js,4889,
function-declaration,showIncomingChallengePrompt,27-npc-enemies-combat-camera-action.js,4890,
function-declaration,showReadySessionPrompt,27-npc-enemies-combat-camera-action.js,4891,
function-declaration,socialActionLabel,27-npc-enemies-combat-camera-action.js,4893,
function-declaration,socialRequestPending,27-npc-enemies-combat-camera-action.js,4894,
function-declaration,showIncomingSocialRequest,27-npc-enemies-combat-camera-action.js,4895,
function-declaration,applyAcceptedSocialAction,27-npc-enemies-combat-camera-action.js,4908,
function-declaration,updateOnlineAttention,27-npc-enemies-combat-camera-action.js,4926,
function-declaration,challengeInboxHtml,27-npc-enemies-combat-camera-action.js,4927,
function-declaration,socialRequestInboxHtml,27-npc-enemies-combat-camera-action.js,4928,
function-declaration,completedGameSessions,,4929,
function-declaration,rememberMatchResult,28-multiplayer-social-online.js,4930,
function-declaration,duelHistoryHtml,28-multiplayer-social-online.js,4931,
function-declaration,activeSessionsHtml,28-multiplayer-social-online.js,4932,
function-declaration,bindChallengeCards,28-multiplayer-social-online.js,4933,
function-declaration,highestUnlockedLevel,28-multiplayer-social-online.js,4936,
function-declaration,openChallengePicker,28-multiplayer-social-online.js,4937,
function-declaration,sessionOpponentName,28-multiplayer-social-online.js,4938,
function-declaration,startMultiplayerEducationGame,28-multiplayer-social-online.js,4939,
function-declaration,maybeShowMultiplayerResult,28-multiplayer-social-online.js,4940,
function-declaration,currentOnlineRoom,28-multiplayer-social-online.js,4941,
function-declaration,multiplayerStatusText,28-multiplayer-social-online.js,4942,
function-declaration,updateMultiplayerBadge,28-multiplayer-social-online.js,4943,
function-declaration,onlinePlayers,28-multiplayer-social-online.js,4944,
function-declaration,onlinePlayerListHtml,28-multiplayer-social-online.js,4945,
function-declaration,bindOnlinePlayerCards,28-multiplayer-social-online.js,4946,
function-declaration,refreshOpenSocialHub,28-multiplayer-social-online.js,4947,
function-declaration,approvedChatPhrases,28-multiplayer-social-online.js,4948,
function-declaration,openSocialHub,28-multiplayer-social-online.js,4949,
function-declaration,escapeHtml,28-multiplayer-social-online.js,4960,
function-declaration,chatMessageHtml,28-multiplayer-social-online.js,4961,
function-declaration,openReportPlayer,28-multiplayer-social-online.js,4962,
function-declaration,openRemotePlayerActions,28-multiplayer-social-online.js,4969,
function-declaration,nearestRemotePlayer,28-multiplayer-social-online.js,4989,
function-declaration,openMultiplayerConfig,28-multiplayer-social-online.js,4990,
function-declaration,applyCloudWorldObjects,28-multiplayer-social-online.js,4991,
function-declaration,remotePlayerEvent,28-multiplayer-social-online.js,4998,
function-declaration,initLocalMultiplayer,28-multiplayer-social-online.js,5030,
function-declaration,multiplayerNameTexture,28-multiplayer-social-online.js,5034,
function-declaration,updateLocalPlayerNameLabel,28-multiplayer-social-online.js,5035,
function-declaration,updateGhostName,28-multiplayer-social-online.js,5036,
function-declaration,ghostVehicleKind,28-multiplayer-social-online.js,5037,
function-declaration,styleGhostVehicle,28-multiplayer-social-online.js,5038,
function-declaration,createGhost,28-multiplayer-social-online.js,5045,
function-declaration,updateMultiplayer,28-multiplayer-social-online.js,5052,
function-declaration,updatePlayUsage,28-multiplayer-social-online.js,5065,
function-declaration,showWorldLoading,28-multiplayer-social-online.js,5083,
function-declaration,showWorldLoadFailure,28-multiplayer-social-online.js,5088,
function-declaration,gameLoop,28-multiplayer-social-online.js,5096,
function-declaration,setupControls,29-game-loop-controls-gamepad.js,5128,
top-level-arrow,nextPaint,29-game-loop-controls-gamepad.js,5142,const nextPaint=()=>new Promise(resolve=>requestAnimationFrame(()=>resolve()));
function-declaration,pollGamepad,29-game-loop-controls-gamepad.js,5154,
function-declaration,stopGame,29-game-loop-controls-gamepad.js,5178,
function-declaration,openPauseMenu,29-game-loop-controls-gamepad.js,5184,
function-declaration,updateBridgeVisual,29-game-loop-controls-gamepad.js,5196,
function-declaration,prepareVehicleTestArea,29-game-loop-controls-gamepad.js,5199,
function-declaration,stepVehicleSimulation,29-game-loop-controls-gamepad.js,5212,
function-declaration,roomWorldInfo,30-pause-tests-public-api-bootstrap.js,5362,
function-declaration,roomHouseMarkers,30-pause-tests-public-api-bootstrap.js,5363,
function-declaration,mapHouseLocations,30-pause-tests-public-api-bootstrap.js,5364,
function-declaration,mapRegionsMarkup,30-pause-tests-public-api-bootstrap.js,5365,
function-declaration,clearRemoteRoomEntities,30-pause-tests-public-api-bootstrap.js,5366,
function-declaration,resetMobilityForRoomChange,30-pause-tests-public-api-bootstrap.js,5370,
function-declaration,canChangeRoom,30-pause-tests-public-api-bootstrap.js,5375,
function-declaration,focusCurrentRoom,30-pause-tests-public-api-bootstrap.js,5376,
function-declaration,applyRoomWorld,30-pause-tests-public-api-bootstrap.js,5377,
function-declaration,ensureCooperativeState,30-pause-tests-public-api-bootstrap.js,5398,
function-declaration,coopUid,30-pause-tests-public-api-bootstrap.js,5399,
function-declaration,coopMissionTemplate,30-pause-tests-public-api-bootstrap.js,5400,
function-declaration,activeCoopMission,30-pause-tests-public-api-bootstrap.js,5401,
function-declaration,activeCoopRecord,30-pause-tests-public-api-bootstrap.js,5402,
function-declaration,activeCoopServiceJob,30-pause-tests-public-api-bootstrap.js,5403,
function-declaration,coopParticipants,30-pause-tests-public-api-bootstrap.js,5404,
function-declaration,coopOwnParticipant,30-pause-tests-public-api-bootstrap.js,5405,
function-declaration,coopRoleLabel,30-pause-tests-public-api-bootstrap.js,5406,
function-declaration,coopProgress,30-pause-tests-public-api-bootstrap.js,5407,
function-declaration,coopEventValues,30-pause-tests-public-api-bootstrap.js,5408,
function-declaration,coopHasEvent,30-pause-tests-public-api-bootstrap.js,5409,
function-declaration,coopIndividualCount,30-pause-tests-public-api-bootstrap.js,5410,
function-declaration,coopRoleCapacity,30-pause-tests-public-api-bootstrap.js,5411,
function-declaration,coopRoleTaken,30-pause-tests-public-api-bootstrap.js,5412,
function-declaration,coopEventSubjectId,30-pause-tests-public-api-bootstrap.js,5413,
function-declaration,coopMedicalDestination,30-pause-tests-public-api-bootstrap.js,5414,
function-declaration,coopRaceStandings,30-pause-tests-public-api-bootstrap.js,5415,
function-declaration,coopRaceTargetReached,30-pause-tests-public-api-bootstrap.js,5418,
function-declaration,coopMissionMapLocations,30-pause-tests-public-api-bootstrap.js,5419,
top-level-arrow,ROOM_WORLD_LAYOUTS,31-neighborhood-world-controller.js,5424,"const ROOM_WORLD_LAYOUTS=new Map((window.OTTHI_CONFIG?.rooms||[]).map(room=>[room.id,{...room,shortName:String(room.name||'Bairro').replace('Bairro da ','').replace('Bairro do ','').replace('Bairro ','')}]))"
function-declaration,coopServiceKind,31-neighborhood-world-controller.js,5424,
function-declaration,coopMissionHash,31-neighborhood-world-controller.js,5425,
function-declaration,coopSceneTarget,31-neighborhood-world-controller.js,5426,
function-declaration,coopNearestSchool,31-neighborhood-world-controller.js,5433,
function-declaration,coopNearestInvitableNpc,31-neighborhood-world-controller.js,5434,
function-declaration,coopCurrentTarget,31-neighborhood-world-controller.js,5435,
function-declaration,coopCurrentInstruction,32-cooperative-missions.js,5454,
function-declaration,coopMissionProgressLabel,32-cooperative-missions.js,5469,
function-declaration,coopMissionBriefingMarkup,32-cooperative-missions.js,5470,
function-declaration,coopPermissionDenied,32-cooperative-missions.js,5474,
function-declaration,bindCoopActionButton,32-cooperative-missions.js,5476,
function-declaration,coopLocalRecord,32-cooperative-missions.js,5477,
function-declaration,coopActiveState,32-cooperative-missions.js,5480,
function-declaration,continueCoopMissionOffline,32-cooperative-missions.js,5495,
function-declaration,prepareCoopMissionRuntime,32-cooperative-missions.js,5500,
function-declaration,coopSetWaypoint,32-cooperative-missions.js,5507,
function-declaration,onCoopServiceVehicleBoarded,32-cooperative-missions.js,5508,
function-declaration,coopNearbyParticipantCount,32-cooperative-missions.js,5517,
function-declaration,updateCoopFishingProgress,32-cooperative-missions.js,5554,
function-declaration,updateCoopSchoolFollowers,32-cooperative-missions.js,5555,
function-declaration,activateCoopRaceBots,32-cooperative-missions.js,5556,
function-declaration,deactivateCoopRaceBots,32-cooperative-missions.js,5557,
function-declaration,updateCoopRaceVisuals,32-cooperative-missions.js,5558,
function-declaration,updateCoopRaceProgress,32-cooperative-missions.js,5560,
function-declaration,resolveCoopMissionScene,32-cooperative-missions.js,5574,
function-declaration,resetCoopMissionNpcs,32-cooperative-missions.js,5575,
function-declaration,completeCoopMissionLocal,32-cooperative-missions.js,5576,
function-declaration,openCoopLobby,32-cooperative-missions.js,5580,
function-declaration,openCoopMissionCenter,32-cooperative-missions.js,5587,
function-declaration,createCoopOvalTrackWorld,32-cooperative-missions.js,5593,
function-declaration,createCooperativeMissionWorld,32-cooperative-missions.js,5598,
function-declaration,updateCoopMissions,32-cooperative-missions.js,5603,
function-declaration,updateCoopVisuals,32-cooperative-missions.js,5610,
function-declaration,ensureOtthiWorldState,32-cooperative-missions.js,5638,
function-declaration,worldPbrPath,32-cooperative-missions.js,5646,
function-declaration,configureWorldTexture,32-cooperative-missions.js,5647,
function-declaration,loadWorldTexture,32-cooperative-missions.js,5657,
function-declaration,ensureUv2,32-cooperative-missions.js,5667,
function-declaration,applyPbrPack,32-cooperative-missions.js,5671,
function-declaration,upgradeCoreMaterialsToWorldPbr,33-otthi-world-professional-core.js,5683,
function-declaration,improveSceneMeshMaterials,33-otthi-world-professional-core.js,5692,
function-declaration,otthiWorldStageMarkup,33-otthi-world-professional-core.js,5703,
function-declaration,openOtthiWorldCenter,33-otthi-world-professional-core.js,5706,
function-declaration,injectOtthiWorldButtons,33-otthi-world-professional-core.js,5716,
function-declaration,applyOtthiWorldRuntimeSettings,33-otthi-world-professional-core.js,5725,
function-declaration,otthiWorldDiagnostics,33-otthi-world-professional-core.js,5731,
function-declaration,worldAvatarSafeChoice,33-otthi-world-professional-core.js,5744,
function-declaration,disposeWorldAvatarObject,33-otthi-world-professional-core.js,5747,
function-declaration,clearWorldAvatarV3,33-otthi-world-professional-core.js,5750,
function-declaration,worldAvatarMaterial,33-otthi-world-professional-core.js,5755,
function-declaration,worldAvatarLayer,33-otthi-world-professional-core.js,5758,
function-declaration,avatarV3Box,33-otthi-world-professional-core.js,5761,
function-declaration,avatarV3Sphere,33-otthi-world-professional-core.js,5762,
function-declaration,avatarPatternColor,33-otthi-world-professional-core.js,5763,
function-declaration,applyWorldAvatarV3,33-otthi-world-professional-core.js,5764,
function-declaration,worldAvatarOptions,34-avatar-studio-professional-v3.js,5811,
function-declaration,otthiSeededRandom,34-avatar-studio-professional-v3.js,5827,
function-declaration,worldDetailAllowed,34-avatar-studio-professional-v3.js,5828,
function-declaration,createWorldInstancedDetails,34-avatar-studio-professional-v3.js,5835,
function-declaration,createWorldMushroomCluster,34-avatar-studio-professional-v3.js,5845,
function-declaration,enhanceWorldHouses,34-avatar-studio-professional-v3.js,5850,
function-declaration,createWorldAtmosphericDetails,34-avatar-studio-professional-v3.js,5861,
function-declaration,createWorldLandmarks,34-avatar-studio-professional-v3.js,5867,
function-declaration,createOtthiWorldProfessionalLayer,34-avatar-studio-professional-v3.js,5873,
function-declaration,updateOtthiWorldEnvironment,34-avatar-studio-professional-v3.js,5878,
function-declaration,registerWorldBuildRecord,35-world-render-pbr-environment.js,5915,
function-declaration,defaultWorldVehicleParts,35-world-render-pbr-environment.js,5941,
function-declaration,worldVehicleParts,35-world-render-pbr-environment.js,5942,
function-declaration,removeWorldVehicleModules,35-world-render-pbr-environment.js,5943,
function-declaration,worldVehicleModuleMaterial,35-world-render-pbr-environment.js,5944,
function-declaration,applyWorldVehicleModulesToGroup,35-world-render-pbr-environment.js,5945,
function-declaration,vehicleCatalogOptions,36-modular-build-machines.js,5968,
function-declaration,openWorldModularGarage,36-modular-build-machines.js,5969,
function-declaration,createWorldModularGarageInteractable,36-modular-build-machines.js,5979,
function-declaration,worldHeroState,36-modular-build-machines.js,5989,
function-declaration,heroPowerUnlocked,36-modular-build-machines.js,5990,
function-declaration,heroPowerReady,36-modular-build-machines.js,5991,
function-declaration,createHeroPulseVisual,36-modular-build-machines.js,5992,
function-declaration,activateWorldHeroPower,36-modular-build-machines.js,5995,
function-declaration,worldHeroPowerCards,36-modular-build-machines.js,6011,
function-declaration,openWorldHeroCenter,36-modular-build-machines.js,6012,
function-declaration,createHeroPlatform,36-modular-build-machines.js,6020,
function-declaration,createHeroToken,36-modular-build-machines.js,6021,
function-declaration,createWorldHeroAdventure,36-modular-build-machines.js,6022,
function-declaration,resetWorldHeroTokens,36-modular-build-machines.js,6030,
function-declaration,startWorldHeroChallenge,36-modular-build-machines.js,6031,
function-declaration,completeWorldHeroChallenge,36-modular-build-machines.js,6034,
function-declaration,updateWorldHeroAdventure,36-modular-build-machines.js,6035,
function-declaration,ensureWorldHeroHud,36-modular-build-machines.js,6042,
function-declaration,updateWorldHeroHud,36-modular-build-machines.js,6045,
function-declaration,bootstrapOtthiWorldShell,36-modular-build-machines.js,6055,
